1MB,2023-04-23 08:15:06,41.79755436400046
1MB,2023-04-23 08:15:48,42.024862958000085
1MB,2023-04-23 08:16:32,43.535258868999335
1MB,2023-04-23 08:17:14,42.30403444300009
1MB,2023-04-23 08:17:56,42.141742427999816
1MB,2023-04-23 08:18:38,41.879384922999634
1MB,2023-04-23 08:19:20,42.04254789999959
1MB,2023-04-23 08:20:03,42.78420611199999
1MB,2023-04-23 08:20:45,42.55217942800027
1MB,2023-04-23 08:21:27,41.790351662999456
1MB,2024-11-12 23:18:46,0.015887130983173847
1MB,2024-11-12 23:18:46,0.012777569005265832
1MB,2024-11-12 23:18:46,0.012328815180808306
1MB,2024-11-12 23:18:46,0.012856608023867011
1MB,2024-11-12 23:18:46,0.012833313783630729
1MB,2024-11-12 23:18:46,0.010181021876633167
1MB,2024-11-12 23:18:46,0.01247673318721354
1MB,2024-11-12 23:18:46,0.056673607090488076
1MB,2024-11-12 23:18:46,0.012550132116302848
1MB,2024-11-12 23:18:46,0.012006227858364582
1MB,2024-11-12 23:19:26,0.0156368101015687
1MB,2024-11-12 23:19:26,0.012779231881722808
1MB,2024-11-12 23:19:26,0.013017931021749973
1MB,2024-11-12 23:19:26,0.009386135032400489
1MB,2024-11-12 23:19:26,0.010323050199076533
1MB,2024-11-12 23:19:26,0.011217022081837058
1MB,2024-11-12 23:19:26,0.012941007036715746
1MB,2024-11-12 23:19:26,0.012289511039853096
1MB,2024-11-12 23:19:26,0.013129191007465124
1MB,2024-11-12 23:19:26,0.012581831077113748
1MB,2024-11-12 23:20:35,57.051992365857586
1MB,2024-11-12 23:21:32,56.687927898950875
1MB,2024-11-12 23:22:28,56.08749213605188
1MB,2024-11-12 23:23:14,46.09329253784381
1MB,2024-11-12 23:24:10,56.23839233396575
1MB,2024-11-12 23:25:07,56.742641860153526
1MB,2024-11-12 23:25:56,48.647409986006096
1MB,2024-11-12 23:26:53,57.12067124899477
1MB,2024-11-12 23:27:50,57.31838537985459
1MB,2024-11-12 23:28:48,57.45196749805473
